TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ShowType
7924	暑假祝福礼包	2018March_98Box_2	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱、10000真气元气贡献任选礼盒、100000银两、至尊7日礼包邀请帖[-]		1	1	1000	6	1	0	99999	7924	1									
7925	暑假祝福礼包	2018March_98Box_3	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]通穴秘卷任选礼盒*10、10000真气元气贡献任选礼盒、200000银两、至尊7日礼包邀请帖、武器强化护符[-]		1	1	1000	6	1	0	99999	7925	1									
7926	花好月圆礼包	2018March_30Box_1	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]600元宝、紫水晶*2、5000贡献、80000银两[-]		1	1	1000	6	1	0	99999	7926	1									
7927	花好月圆礼包	2018March_30Box_2	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]600元宝、紫水晶*2、10000真气元气贡献任选礼盒、80000银两[-]		1	1	1000	6	1	0	99999	7927	1									
7928	花好月圆礼包	2018March_30Box_3	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]未鉴定的卷轴*5、衣服强化护符、首饰强化护符礼盒、10000真气元气贡献任选礼盒、80000银两[-]		1	1	1000	6	1	0	99999	7928	1									
7932	暑假专享宝盒	2018March_box	34	2153	2153		RandomItem	1	使用获得：\n[FFFE0D]20万银两[-]，并赠送一个[FFFE0D]随机5级初级魂石[-]		1	1	1000	6	1	0	99999	7932	1									
7959	周年庆礼包	2018june_298Box_1	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]3级魂石任选箱*6、紫水晶*5、玉丝千缕、小白犬[-]		1	1	1000	6	1	0	99999	7959	1									
7960	周年庆礼包	2018june_298Box_2	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱*2、紫水晶*5、玉丝千缕、小白犬[-]		1	1	1000	6	1	0	99999	7960	1									
7961	周年庆礼包	2018june_298Box_3	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]洗髓经任选礼盒、橙水晶、璀璨的神秘矿石、20000真气元气贡献任选礼盒、通穴秘卷任选礼盒*10、玉丝千缕、小白犬[-]		1	1	1000	6	1	0	99999	7961	1									
7965	头像框·泛舟江湖情人结	QingrenjieHeadFrame_1	34	30026	30026		ChatTheme	11	使用后获得[FFFE0D]泛舟江湖情人结[-]专属头像框和多彩泡泡		1	1	1000	5	1	1	99999	25										
7966	赤金驭天碎片任选箱	HorseEquipPeice_Choose_T3	34	2153	2153		NeedChooseItem	1	从宝箱中任意挑选一件3阶坐骑装备碎片	100000	1	1	1000	6	1	0	99999	1										
8216	2018世界盃徽章收集册	WorldCup_CollectionBook	34	8216	8216		WorldCupMedalBook	1	2018年世界盃活动期间可以将[FFFE0D]鉴定出的国家队徽章[-]放入收集册，集齐[FFFE0D]32个[-]不同的徽章可以领取1份奖励，活动结束时会按照收集册中徽章的价值以及数量结算发放奖励		1	1	1000	7	1	0	1											
8217	未鉴定的徽章	WorldCup_Unidentified	34	8217	8217		WorldCupUnidentMedal	1	在2018年世界盃活动期间通过[FFFE0D]每日活跃宝箱[-]、[FFFE0D]每日礼包[-]和[FFFE0D]绝地试炼[-]活动获得，鉴定后会获得2018年世界盃32支参赛队伍中随机一支队伍的徽章\n[FFFE0D]鉴定消耗：60贡献[-]		1	1	1000	5	1	0	99999											
8218	俄罗斯国家队徽章	WorldCup_A_Russia	34	8218	8218		WorldCupMedal	1	俄罗斯国家队是欧洲知名的劲旅。从1958年开始，俄罗斯（苏联）10次打入世界盃，3次打入世界盃8强，1次世界盃第4名。俄罗斯国家男子足球队作为东道主是2018年世界盃参赛队，第11次参加世界盃。\n[FFFE0D]口号：尽情享受比赛[-]		1	1	1000	5	1	0	99999											
8219	沙乌地阿拉伯国家队徽章	WorldCup_A_SaudiArabia	34	8219	8219		WorldCupMedal	1	20世纪80年代沙乌地阿拉伯足球有突飞猛进的发展，国家队在1982年夺得亚运会足球赛第三名、1986年第二名。1984、1988、1996年三次获亚洲杯赛冠军，1996年成为继伊朗之后，第二支三捧亚洲杯的球队。\n[FFFE0D]口号：沙漠骑士[-]		1	1	1000	5	1	0	99999											
8220	埃及国家队徽章	WorldCup_A_Egypt	34	8220	8220		WorldCupMedal	1	埃及是第一支参加世界盃的非洲国家，当时仍处于君主制时代的他们于1934年参加世界盃，在周边赛淘汰巴勒斯坦，但第一圈16进8以二比四不敌匈牙利，其后埃及直至1990年再一次晋身世界盃决赛周，在分组赛阶段取得二平和一负的劣绩而止步。\n[FFFE0D]口号：法老开口，世界都将聆听[-]		1	1	1000	5	1	0	99999											
8221	乌拉圭国家队徽章	WorldCup_A_Uruguay	34	8221	8221		WorldCupMedal	1	乌拉圭国家足球队是第一届世界盃足球赛的冠军队伍，1930年以主场身份4比2击败阿根廷夺得首届世界盃冠军。2011年美洲杯乌拉圭3:0战胜巴拉圭，第15次捧得美洲杯，超越阿根廷成为获得美洲杯最多的国家。\n[FFFE0D]口号：日耀俄罗斯，天空尽澄蓝[-]		1	1	1000	5	1	0	99999											
8222	葡萄牙国家队徽章	WorldCup_B_Portugal	34	8222	8222		WorldCupMedal	1	葡萄牙曾经在1966年英格兰世界盃上获得季军，自进入新世纪以来能够稳定的杀入世界盃和欧锦赛的决赛圈，并且在本土举行的2004年欧锦赛上获得亚军，而在2016年欧锦赛上首次获得冠军。\n[FFFE0D]口号：荣耀已经成为过去，现在我们要创造历史[-]		1	1	1000	5	1	0	99999											
8223	西班牙国家队徽章	WorldCup_B_Spain	34	8223	8223		WorldCupMedal	1	西班牙是欧洲传统强队，在世界盃上，西班牙队曾于1950年杀入四强，在2010年获得冠军。2007年到2009年间的35场国际比赛不败，与1993-1996年间的巴西队并列为二战后世界足坛最长的不败记录。\n[FFFE0D]口号：团结一心，我们将不可战胜[-]		1	1	1000	5	1	0	99999											
8224	摩洛哥国家队徽章	WorldCup_B_Morocco	34	8224	8224		WorldCupMedal	1	摩洛哥是首支直接晋级世界盃决赛周（1970年墨西哥世界盃）的非洲球队，亦是首支获世界盃决赛周（1986年墨西哥世界盃）分组首名的非洲球队。\n[FFFE0D]口号：阿特拉斯雄狮，摩洛哥的骄傲[-]		1	1	1000	5	1	0	99999											
8225	伊朗国家队徽章	WorldCup_B_Iran	34	8225	8225		WorldCupMedal	1	伊朗国家男子足球队成立于1920年，1948年加入FIFA，是伊朗的国际大赛足球代表队，由伊朗足球协会管理。伊朗是亚洲的顶级强队之一，他们的主场是于1970年代兴建的任意球场，容量超过10万个。\n[FFFE0D]口号：8000万人民，同一个国家，同一个心跳[-]		1	1	1000	5	1	0	99999											
8226	法国国家队徽章	WorldCup_C_France	34	8226	8226		WorldCupMedal	1	法国是欧洲大陆较早开展足球运动的国家，并且参与创办了世界盃、欧洲国家杯等赛事，截止2017年，法国官方国家队取得了 827场 403胜173平251负，总比分1460-1168，净胜292，位于欧洲前列的成绩。\n[FFFE0D]口号：实力铸造激情！加油蓝衣军团！[-]		1	1	1000	5	1	0	99999											
8227	澳大利亚国家队徽章	WorldCup_C_Australia	34	8227	8227		WorldCupMedal	1	澳大利亚国家男子足球队由澳大利亚足球协会负责管辖。原属于大洋洲足球协会，于2006年1月1日成为亚洲足联成员，之后一直是亚洲的一流强队，并于2015年本土作战的亚洲杯中斩获国家队史上第一个亚洲杯冠军。\n[FFFE0D]口号：勇敢自信，这是身披绿金战袍的澳大利亚队[-]		1	1	1000	5	1	0	99999											
8228	秘鲁国家队徽章	WorldCup_C_Peru	34	8228	8228		WorldCupMedal	1	秘鲁曾经是一个足球强国，20世纪70年代其实力在南美洲仅次于巴西和阿根廷。秘鲁队曾两次夺得美洲杯足球赛冠军，4次进入世界盃决赛圈，两次参加奥运会。\n[FFFE0D]口号：我们回来了！3000万秘鲁人将来到此地[-]		1	1	1000	5	1	0	99999											
8229	丹麦国家队徽章	WorldCup_C_Denmark	34	8229	8229		WorldCupMedal	1	丹麦国家足球队是由丹麦足球协会所创立，是一支在1980年代快速崛起的国家足球队。丹麦历史上4次出战世界盃决赛圈，其中2次打进16强、1次进入8强，1次小组赛出局。\n[FFFE0D]口号：让我们一起创造历史[-]		1	1	1000	5	1	0	99999											
8230	阿根廷国家队徽章	WorldCup_D_Argentina	34	8230	8230		WorldCupMedal	1	阿根廷国家男子足球队是世界上最成功的国家队之一，曾19次夺取过国家队重大赛事的冠军（和乌拉圭同享纪录），包括两次称雄世界盃（1978、1986年）、14次夺得美洲杯、两次获得奥运男足金牌（2004、2008年）以及一次联合会杯。\n[FFFE0D]口号：万众一心，为了一个梦想[-]		1	1	1000	5	1	0	99999											
8231	冰岛国家队徽章	WorldCup_D_Lceland	34	8231	8231		WorldCupMedal	1	2015年9月，冰岛提前锁定晋级欧洲杯正赛的资格，历史上首次晋级欧洲杯  。这是冰岛第一次跻身洲际大赛的决赛圈。2016年法国欧洲杯，冰岛队杀进8强。2017年10月冰岛男足历史首次晋级世界盃决赛圈。\n[FFFE0D]口号：让我们一起梦想成真[-]		1	1	1000	5	1	0	99999											
8232	克罗埃西亚国家队徽章	WorldCup_D_Croatia	34	8232	8232		WorldCupMedal	1	克罗埃西亚在FIFA世界盃上的经历短而甜蜜。他们首次尝试就进入了1998年的法国FIFA世界盃，并在那儿给人们留下了难以磨灭的印象。\n[FFFE0D]口号：小国也有大梦想[-]		1	1	1000	5	1	0	99999											
8233	奈及利亚国家队徽章	WorldCup_D_Nigeria	34	8233	8233		WorldCupMedal	1	奈及利亚首次晋身世界盃决赛圈是在1994年，及后两届赛事均可以进入决赛圈，其中1994年及1998年都曾经晋级十六强阶段，由于队中每位球员独当一面，整体踢法极具侵略性，是1990年代一支成绩崛起的国家足球队。\n[FFFE0D]口号：非洲荣耀之鹰[-]		1	1	1000	5	1	0	99999											
8234	巴西国家队徽章	WorldCup_E_Brazil	34	8234	8234		WorldCupMedal	1	巴西队战绩辉煌无比，是夺得世界盃足球赛冠军最多的球队，巴西队11次进入4强7次杀入决赛5次获得冠军，曾经于1958年、1962年、1970年、1994年、2002年5次夺得世界盃冠军。\n[FFFE0D]口号：2亿人的心愿，超越5星荣耀[-]		1	1	1000	5	1	0	99999											
8235	瑞士国家队徽章	WorldCup_E_Switzerland	34	8235	8235		WorldCupMedal	1	瑞士国家男子足球队建立于1895年，隶属于瑞士足协，参加国际A级比赛。瑞士足协是1904年国际足协的创始者之一。\n[FFFE0D]口号：四种语言，一个国家[-]		1	1	1000	5	1	0	99999											
8236	哥斯大黎加国家队徽章	WorldCup_E_CostaRica	34	8236	8236		WorldCupMedal	1	哥斯大黎加国家男子足球队绰号加勒比海盗，在中北美和加勒比足联中，哥斯大黎加足球一直保持着一流水准。它也是中美洲加入国际足联最早的国家之一。2018年世界盃是其第5次参赛。\n[FFFE0D]口号：当我们上下一心，就没有不可能[-]		1	1	1000	5	1	0	99999											
8237	塞尔维亚国家队徽章	WorldCup_E_Serbia	34	8237	8237		WorldCupMedal	1	塞尔维亚国家男子足球队是东欧国家塞尔维亚的官方足球代表队，由塞尔维亚足球协会管理。命途多舛，实力不俗。\n[FFFE0D]口号：同一支球队，同一个梦想，塞尔维亚！[-]		1	1	1000	5	1	0	99999											
8238	德国国家队徽章	WorldCup_F_Germany	34	8238	8238		WorldCupMedal	1	德国队历史上共8次杀入世界盃决赛，4次夺得冠军，13次晋级四强，战绩积分仅微弱次于巴西，排名世界第二。德国队在世界盃和欧洲杯国际大赛总进球数都为历史第一，展现出冠绝世界足坛的强大实力。\n[FFFE0D]口号：让我们一同书写历史[-]		1	1	1000	5	1	0	99999											
8239	墨西哥国家队徽章	WorldCup_F_Mexico	34	8239	8239		WorldCupMedal	1	墨西哥国家足球队于1927年成立，由1930年世界盃至2014年世界盃共15次晋级，当中于1986年由墨西哥主办的世界盃最成功，该届墨西哥闯入八强，另一次最佳是1970年世界盃八强。\n[FFFE0D]口号：墨西哥制造，为胜利而生[-]		1	1	1000	5	1	0	99999											
8240	瑞典国家队徽章	WorldCup_F_Sweden	34	8240	8240		WorldCupMedal	1	瑞典国家队成立于 1904年，作为北欧球队的杰出代表，来自斯堪迪纳维亚半岛的瑞典队一直是欧洲足坛一支重要力量。世界盃赛场上曾经获得一次亚军两次季军的佳绩。\n[FFFE0D]口号：一起为瑞典而战[-]		1	1	1000	5	1	0	99999											
8241	韩国国家队徽章	WorldCup_F_Korea	34	8241	8241		WorldCupMedal	1	韩国队共参加了9次世界盃决赛阶段的比赛，其中自1986年之后从未缺席。最好成绩是在2002年韩日世界盃上凭藉东道主的巨大优势打进四强，创造了亚洲球队的最好战绩。\n[FFFE0D]口号：亚洲猛虎，征服世界[-]		1	1	1000	5	1	0	99999											
8242	比利时国家队徽章	WorldCup_G_Belgium	34	8242	8242		WorldCupMedal	1	比利时队以往在国际大赛都有不俗战绩，早在二十世纪三五十年代已出赛过世界盃决赛，至于欧洲国家杯表现也不俗，曾夺得他们主办的1972年欧洲国家杯的第三名，并在1980年欧洲国家杯成为亚军。\n[FFFE0D]口号：目标坚定的红魔[-]		1	1	1000	5	1	0	99999											
8243	巴拿马国家队徽章	WorldCup_G_Panama	34	8243	8243		WorldCupMedal	1	巴拿马国家男子足球队曾获得2009年中美洲国家杯冠军，2005年、2013年中北美及加勒比海地区金杯赛亚军 。2018年俄罗斯世界盃是该队首次晋级世界盃正赛。\n[FFFE0D]口号：汇聚两大洋的力量[-]		1	1	1000	5	1	0	99999											
8244	突尼斯国家队徽章	WorldCup_G_Tunisia	34	8244	8244		WorldCupMedal	1	突尼斯队是非洲足球传统劲旅。依照国际足联2017年10月排名，突尼斯队以834分排名28位，是非洲排名最高球队。突尼斯曾于1978年、1998年、2002年和2006年四次进入世界盃决赛阶段。\n[FFFE0D]口号：雄鹰降临俄罗斯的土地，球员球迷万众一心[-]		1	1	1000	5	1	0	99999											
8245	英格兰国家队徽章	WorldCup_G_England	34	8245	8245		WorldCupMedal	1	英格兰男子足球代表队在历史上夺得过54届英国本土四角锦标赛冠军，而国际赛事只曾经夺得1966年世界盃冠军，近年成绩已经有所进步（2002年世界盃八强出局、2004年欧洲足球锦标赛八强出局及2006年世界盃八强出局）。\n[FFFE0D]口号：赐予我们胜利[-]		1	1	1000	5	1	0	99999											
8246	波兰国家队徽章	WorldCup_H_Poland	34	8246	8246		WorldCupMedal	1	“波兰铁军”在20世纪70、80年代曾经威震世界，1974年的西德世界盃和1982年的西班牙世界盃，他们两次荣获季军，而1978年的阿根廷世界盃他们也杀入了8强。\n[FFFE0D]口号：波兰队加油！[-]		1	1	1000	5	1	0	99999											
8247	塞内加尔国家队徽章	WorldCup_H_Senegal	34	8247	8247		WorldCupMedal	1	塞内加尔男足在2002年第一次参加世界盃，并在首轮就爆冷1-0击败了卫冕冠军法国队，并且一路杀至八强赛，最终饮恨被土耳其在加时赛绝杀。\n[FFFE0D]口号：塞内加尔人的口中没有不可能[-]		1	1	1000	5	1	0	99999											
8248	哥伦比亚国家队徽章	WorldCup_H_Columbia	34	8248	8248		WorldCupMedal	1	哥伦比亚国家男子足球队是代表哥伦比亚竞逐国际足球比赛的代表队，由哥伦比亚足球协会管理。历史上南美足球有乌拉圭、巴西和阿根廷三强，哥伦比亚的成绩一直逊于三者。\n[FFFE0D]口号：1个梦想，3种颜色，5000万人的期盼[-]		1	1	1000	5	1	0	99999											
8249	日本国家队徽章	WorldCup_H_Japan	34	8249	8249		WorldCupMedal	1	日本队曾五次征战世界盃，最佳战绩是在2002年韩日世界盃和2010年南非世界盃中进入十六强。\n[FFFE0D]口号：蓝色武士们，战斗的时刻到了！[-]		1	1	1000	5	1	0	99999											
8250	香粳白玉粽	DuanWuFestival_ZongZi3	34	8250	8250		AddBuffItem	1	彩线轻缠红玉臂，小符斜挂绿云鬣。服用后增加在[FFFE0D]野外地图[-]打怪经验，最多使用[FFFE0D]100个[-]，持续[FFFE0D]半小时[-]：\n野外打怪经验：+20%		1	1	1000	2	1	0	99999	2326	1	27000	1							
8251	彩缕碧筠粽	DuanWuFestival_ZongZi4	34	8251	8251		SkillPointBook	1	服用后获得龙神的眷顾，永久得到[FFFE0D]1[-]个技能点，每人只能服用[FFFE0D]1[-]个。		1	1	1000	3	1	0	99999											
8283	<血瞳·月绝>坐骑时装	Item_HorseShow_9	34	7535	7535		waiyi_exchange		使用后，您将获得一件坐骑外装。穿上后可以改变当前坐骑外观，不影响原有坐骑附带的属性\n[FFFE0D]时效：永久[-]		1	1	1000	71	1	0	1											130
8254	<血瞳·啸霜>坐骑时装·1年	World_Cup_1	34	8252	8252		waiyi_exchange		[FFFE0D]在世界盃徽章收集活动中，排名第1所获得的奖励[-]\n\n使用后，您将获得一件坐骑外装。穿上后可以改变当前坐骑外观，不影响原有坐骑附带的属性\n[FFFE0D]时效：1年[-]		1	1	1000	71	1	0	1											133
8255	<血瞳·荒尘>坐骑时装·1年	World_Cup_2	34	8253	8253		waiyi_exchange		[FFFE0D]在世界盃徽章收集活动中，排名第2~第5所获得的奖励[-]\n\n使用后，您将获得一件坐骑外装。穿上后可以改变当前坐骑外观，不影响原有坐骑附带的属性\n[FFFE0D]时效：1年[-]		1	1	1000	71	1	0	1											134
8272	<蓝狼>坐骑时装·1年	World_Cup_3	34	8273	8273		waiyi_exchange		[FFFE0D]尚未使用[-]\n\n使用后，您将获得一件坐骑外装。穿上后可以改变当前坐骑外观，不影响原有坐骑附带的属性\n[FFFE0D]时效：1年[-]		1	1	1000	71	1	0	1											135
8256	端午竞渡礼包	2018June_648Box_1	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]SS级同伴挑选礼盒、SS级本命武器挑选礼盒、花草礼包*5、4级魂石随主机壳、未鉴定的徽章（必出上届4强徽章）*10[-]		1	1	1000	6	1	0	99999	8256	1									
8257	端午竞渡礼包	2018June_648Box_2	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]SS级同伴挑选礼盒、SS级本命武器挑选礼盒、4级魂石任选箱、10000真气元气贡献任选礼盒、洗髓心法、双倍重置令、未鉴定的徽章（必出上届4强徽章）*10[-]		1	1	1000	6	1	0	99999	8257	1									
8258	端午竞渡礼包	2018June_648Box_3	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]双倍重置令、SS级同伴挑选礼盒、SS级本命武器挑选礼盒、20000真气元气贡献任选礼盒、洗髓经任选礼盒、未鉴定的徽章（必出上届4强徽章）*10[-]		1	1	1000	6	1	0	99999	8258	1									
8259	端午竞渡礼包	2018June_648Box_4	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]易骨经·卷一、端午专享宝盒、SSS级同伴召唤权杖、阳跷脉·睛明通穴秘卷*10、20000真气元气贡献任选礼盒*2、未鉴定的徽章（必出上届4强徽章）*10[-]		1	1	1000	6	1	0	99999	8259	1									
8269	端午浴兰礼包	2018June1_298Box_1	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]3级魂石任选箱*6、紫水晶*5、天剑令、未鉴定的徽章（必出上届4强徽章）*6[-]		1	1	1000	6	1	0	99999	8269	1									
8270	端午浴兰礼包	2018June1_298Box_2	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱*2、紫水晶*5、天剑令、未鉴定的徽章（必出上届4强徽章）*6[-]		1	1	1000	6	1	0	99999	8270	1									
8271	端午浴兰礼包	2018June1_298Box_3	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]洗髓经任选礼盒、橙水晶、璀璨的神秘矿石、20000真气元气贡献任选礼盒、通穴秘卷任选礼盒*10、未鉴定的徽章（必出上届4强徽章）*6[-]		1	1	1000	6	1	0	99999	8271	1									
8260	端午菖蒲礼包	2018June_98Box_1	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]3级魂石任选箱*3、10000贡献、100000银两、至尊7日礼包邀请帖、未鉴定的徽章（必出上届8强徽章）*5[-]		1	1	1000	6	1	0	99999	8260	1									
8261	端午菖蒲礼包	2018June_98Box_2	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱、10000真气元气贡献任选礼盒、100000银两、至尊7日礼包邀请帖、未鉴定的徽章（必出上届8强徽章）*5[-]		1	1	1000	6	1	0	99999	8261	1									
8262	端午菖蒲礼包	2018June_98Box_3	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]通穴秘卷任选礼盒*10、10000真气元气贡献任选礼盒、200000银两、至尊7日礼包邀请帖、武器强化护符、未鉴定的徽章（必出上届8强徽章）*5[-]		1	1	1000	6	1	0	99999	8262	1									
8263	端午佩缕礼包	2018June_30Box_1	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]600元宝、紫水晶*2、5000贡献、80000银两、未鉴定的徽章（必出上届8强徽章）*2[-]		1	1	1000	6	1	0	99999	8263	1									
8264	端午佩缕礼包	2018June_30Box_2	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]600元宝、紫水晶*2、10000真气元气贡献任选礼盒、80000银两、未鉴定的徽章（必出上届8强徽章）*2[-]		1	1	1000	6	1	0	99999	8264	1									
8265	端午佩缕礼包	2018June_30Box_3	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]未鉴定的卷轴*5、衣服强化护符、首饰强化护符礼盒、10000真气元气贡献任选礼盒、80000银两、未鉴定的徽章（必出上届8强徽章）*2[-]		1	1	1000	6	1	0	99999	8265	1									
8266	端午专享宝盒	2018June_box	34	2153	2153		RandomItem	1	使用获得：\n[FFFE0D]20万银两[-]，并赠送一个[FFFE0D]随机5级初级魂石[-]		1	1	1000	6	1	0	99999	7932	1									
8267	未鉴定的徽章	WorldCup_Unidentified4	34	8217	8217		WorldCupUnidentMedal4	1	从特殊管道获得，鉴定后必出[FFFE0D]2014年世界盃4强国家队[-]之一的徽章\n[FFFE0D]鉴定消耗：60贡献[-]		1	1	1000	7	1	0	99999											
8268	未鉴定的徽章	WorldCup_Unidentified8	34	8217	8217		WorldCupUnidentMedal8	1	从特殊管道获得，鉴定后必出[FFFE0D]2014年世界盃8强国家队[-]之一的徽章\n[FFFE0D]鉴定消耗：60贡献[-]		1	1	1000	6	1	0	99999											
8274	称号·世界足球先生·90天	2018WorldCup_1	34	790	790		AddTitleItem	11	在2018年世界盃徽章收集活动中荣获第1名获得此称号\n\n称号有效期[FFFE0D]90天[-]		1	1	1000	6	1	0	99999	6709	7776000									
8275	称号·懂球帝·90天	2018WorldCup_2	34	790	790		AddTitleItem	11	在2018年世界盃徽章收集活动中荣获第2至第5名获得此称号\n\n称号有效期[FFFE0D]90天[-]		1	1	1000	5	1	0	99999	6710	7776000									
8276	称号·世界盃预言帝	XM_Activity_Title_Item3	34	790	790		AddTitleItem	11	在2018年世界盃活动中获得此称号\n\n称号有效期[FFFE0D]永久[-]		1	1	1000	5	1	0	99999	4518										
8277	称号·最佳吃瓜球迷	XM_Activity_Title_Item4	34	790	790		AddTitleItem	11	在2018年世界盃活动中获得此称号\n\n称号有效期[FFFE0D]永久[-]		1	1	1000	4	1	0	99999	4519										
8278	称号·剑侠最强	XM_Activity_Title_Item5	34	790	790		AddTitleItem	11	通过线下活动获得\n\n称号有效期[FFFE0D]30天[-]		1	1	1000	5	1	0	99999	4520	2592000									
9474	称号·新马之巅	XM_Activity_Title_Item6	34	790	790		AddTitleItem	11	新服战力排行第一名专属\n\n称号有效期[FFFE0D]永久[-]		1	1	1000	7	1	0	99999	4521										
9475	称号·威震新马	XM_Activity_Title_Item7	34	790	790		AddTitleItem	11	新服战力排行前十名专属\n\n称号有效期[FFFE0D]永久[-]		1	1	1000	6	1	0	99999	4522										
8280	称号·腾讯游戏管家	2018Activity_Title10	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]腾讯游戏管家[-]称号\n\n称号有效期[FFFE0D]90天[-]		1	1	1000	5	1	0	99999	6680	7776000									
8281	称号·誉满江湖	2018Activity_Title11	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]誉满江湖[-]称号\n\n称号有效期[FFFE0D]90天[-]		1	1	1000	2	1	0	99999	6681	7776000									
8318	冠军竞猜奖励	2018WorldCup_Reward1	34	786	786			1	世界盃竞猜冠军成功的奖励，包含[FFFE0D]15000贡献[-]和[FFFE0D]冠军球队徽章[-]		1	1	1000	6	1	0	1											
8319	四强竞猜奖励	2018WorldCup_Reward2	34	786	786			1	世界盃竞猜四强成功的奖励，包含[FFFE0D]5000贡献[-]和[FFFE0D]对应四强球队徽章[-]		1	1	1000	5	1	0	1											
8368	传送银符	TeamTreasure_1to2	34	8368	8368			1	桃花迷阵中发现的传送符纸，凭此符纸，可以在迷阵关闭时，传送到下一层地图。\n\n[FFFE0D]死亡时有极大几率掉落[-]		1	1	1000	3	1	0	1											
8370	传送金符	TeamTreasure_2to3	34	8370	8370			1	遗迹绿洲中发现的传送符纸，凭此符纸，可以在绿洲关闭时，传送到下一层地图。\n\n[FFFE0D]死亡时有极大几率掉落[-]		1	1	1000	3	1	0	1											
8371	铜块	TeamTreasure_copper	34	8371	8371			1	遗迹寻宝活动中寻得的铜块，结算时会自动兑换为[FFFE0D]100白银积分[-]。		1	1	1000	2	1	0	999											
8372	银块	TeamTreasure_silver	34	8372	8372			1	遗迹寻宝活动中寻得的银块，结算时会自动兑换为[FFFE0D]200白银积分[-]。		1	1	1000	3	1	0	999											
8373	琥珀	TeamTreasure_amber	34	8373	8373			1	遗迹寻宝活动中寻得的琥珀，结算时会自动兑换为[FFFE0D]500白银积分[-]。		1	1	1000	3	1	0	999											
8374	遗迹珠宝	TeamTreasure_pearl	34	8374	8374			1	遗迹寻宝活动中寻得的珠宝，结算时会自动兑换为[FFFE0D]1000白银积分[-]。		1	1	1000	4	1	0	999											
8375	尘封匕首	TeamTreasure_dagger	34	8375	8375			1	遗迹寻宝活动中寻得的匕首，结算时会自动兑换为[FFFE0D]200黄金积分[-]。\n\n该道具死亡[FFFE0D]有可能掉落[-]。		1	1	1000	4	1	0	999											
8376	无刃钢刀	TeamTreasure_steelknife	34	8376	8376			1	遗迹寻宝活动中寻得的钢刀，结算时会自动兑换为[FFFE0D]500黄金积分[-]。\n\n该道具死亡[FFFE0D]有可能掉落[-]。		1	1	1000	5	1	0	999											
8377	创世之剑	TeamTreasure_greatsword	34	8377	8377			1	遗迹寻宝活动中寻得的巨剑，结算时会自动兑换为[FFFE0D]1000黄金积分[-]。\n\n该道具死亡[FFFE0D]有可能掉落[-]。		1	1	1000	6	1	0	999											
8379	遗迹白银宝箱	TeamTreasure_silverbox	34	100	100		RandomItemByTimeFrame	1	遗迹寻宝活动中自动扣除[FFFE0D]500[-]白银积分兑换所得。		1	1	1000	3	1	0	999	66										
9325	遗迹白银宝箱	TeamTreasure_silverbox_109	34	100	100		RandomItem	1	遗迹寻宝活动中自动扣除[FFFE0D]500[-]白银积分兑换所得。		1	1	1000	3	1	0	999	9325										
9326	遗迹白银宝箱	TeamTreasure_silverbox_119	34	100	100		RandomItem	1	遗迹寻宝活动中自动扣除[FFFE0D]500[-]白银积分兑换所得。		1	1	1000	3	1	0	999	9326										
9327	遗迹白银宝箱	TeamTreasure_silverbox_129	34	100	100		RandomItem	1	遗迹寻宝活动中自动扣除[FFFE0D]500[-]白银积分兑换所得。		1	1	1000	3	1	0	999	9327										
9328	遗迹白银宝箱	TeamTreasure_silverbox_139	34	100	100		RandomItem	1	遗迹寻宝活动中自动扣除[FFFE0D]500[-]白银积分兑换所得。		1	1	1000	3	1	0	999	9328										
9329	遗迹白银宝箱	TeamTreasure_silverbox_149	34	100	100		RandomItem	1	遗迹寻宝活动中自动扣除[FFFE0D]500[-]白银积分兑换所得。		1	1	1000	3	1	0	999	9329										
