ResId	ResFile	ResAttribID	ResSlot	Desc	Desc2	Desc3	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3
9050	Player/Characters/F2/Prefab/F2_W010_Body.prefab	59050	B_Hs	F2成女外装T11·颜色3		新年装																														
9051	Player/Characters/F2/Prefab/F2_W010_Body.prefab	59051	B_Hs	F2成女外装T11·颜色4		新年装																														
9052	Player/Characters/F2/Prefab/F2_W010_Body.prefab	59052	B_Hs	F2成女外装T11·颜色5		新年装																														
9053	Player/Characters/F2/Prefab/F2_W010_Body.prefab	59053	B_Hs	F2成女外装T11·颜色6		新年装																														
9069	Player/Characters/F2/Prefab/F2_W008_Body.prefab	59069	B_Hs	F2标女外装T8·颜色6		轻纱																														
9070	Player/Characters/F2/Prefab/F2_W011_Body.prefab		B_Hs	F2标女外装T12·颜色1		夏莲（豪华）		1		F2_W011_Body	0		206|220|255|70	1.05	255|255|255|65	1	255|255|255|30	1																		
9071	Player/Characters/F2/Prefab/F2_W011_Body.prefab		B_Hs	F2标女外装T12·颜色2		夏莲（豪华）				F2_W011_Body	1		255|244|118|60	1.05	255|252|215|60	1.05	255|255|226|30	1.1																		
9072	Player/Characters/F2/Prefab/F2_W011_Body.prefab		B_Hs	F2标女外装T12·颜色3		夏莲（豪华）				F2_W011_Body	1		255|127|152|109	1.35	255|221|227|75	1.1	255|191|123|39	1.44																		
9073	Player/Characters/F2/Prefab/F2_W011_Body.prefab		B_Hs	F2标女外装T12·颜色4		夏莲（豪华）				F2_W011_Body	1		255|95|95|167	1.2	255|219|219|100	1.1	255|182|110|76	1.44																		
9074	Player/Characters/F2/Prefab/F2_W011_Body.prefab		B_Hs	F2标女外装T12·颜色5		夏莲（豪华）		1		F2_W011_Body	0		176|255|209|65	1.07	228|255|239|62	1.07	255|250|226|17	1.1																		
9075	Player/Characters/F2/Prefab/F2_W011_Body.prefab		B_Hs	F2标女外装T12·颜色6		夏莲（豪华）		1		F2_W011_Body	0		153|0|0|65	1.07	157|10|10|87	1.07	255|250|226|17	1.1																		
9076	Player/Characters/F2/Prefab/F2_W011A_Body.prefab		B_Hs	F2标女外装T12A·颜色1		夏莲（普通）		1		F2_W011A_Body	0		255|255|255|0	1	255|230|230|0	1	255|230|178|30	1																		
9077	Player/Characters/F2/Prefab/F2_W011A_Body.prefab		B_Hs	F2标女外装T12A·颜色2		夏莲（普通）				F2_W011A_Body	1		255|245|121|30	1.15	255|252|219|20	1	255|206|103|74	1.1																		
9078	Player/Characters/F2/Prefab/F2_W011A_Body.prefab		B_Hs	F2标女外装T12A·颜色3		夏莲（普通）				F2_W011A_Body	1		255|129|149|86	1.39	255|228|232|25	1.1	255|207|121|64	1.15																		
9079	Player/Characters/F2/Prefab/F2_W011A_Body.prefab		B_Hs	F2标女外装T12A·颜色4		夏莲（普通）				F2_W011A_Body	1		255|95|95|70	1.3	255|225|225|42	1.1	255|202|195|56	1.1																		
9080	Player/Characters/F2/Prefab/F2_W011A_Body.prefab		B_Hs	F2标女外装T12A·颜色5		夏莲（普通）				F2_W011A_Body	1		144|255|254|28	1.15	230|255|246|30	1	255|200|118|80	1.1																		
9081	Player/Characters/F2/Prefab/F2_W011A_Body.prefab		B_Hs	F2标女外装T12A·颜色6		夏莲（普通）																														
9082	Player/Characters/F2/Prefab/F2_W011_Body.prefab		B_Hs	F2标女外装T12·颜色7		夏莲（豪华）				F2_W011_Body	1		255|255|255|20	1.23	255|255|255|53	1.07	255|250|226|29	1.1																		
9083	Player/Characters/F2/Prefab/F2_W011_Body.prefab		B_Hs	F2标女外装T12·颜色8		夏莲（豪华）				F2_W011_Body	1		166|131|255|70	1.3	238|211|255|65	1.1	255|255|255|30	1																		
9088	Player/Characters/F2/Prefab/F2_W012_Body.prefab		B_Hs	F2标女外装T13·颜色1		夏威夷				F2_W012_Body	1		251|241|155|156	1.22	178|38|38|237	1.19	173|14|14|143	1																		
9089	Player/Characters/F2/Prefab/F2_W012_Body.prefab		B_Hs	F2标女外装T13·颜色2		夏威夷				F2_W012_Body	1		251|220|92|70	1.22	90|176|211|102	1.37	249|249|249|19	1																		
9090	Player/Characters/F2/Prefab/F2_W012_Body.prefab		B_Hs	F2标女外装T13·颜色3		夏威夷				F2_W012_Body	1		255|255|255|156	1.22	243|96|184|203	1.29	255|185|227|142	1																		
9091	Player/Characters/F2/Prefab/F2_W012_Body.prefab		B_Hs	F2标女外装T13·颜色4		夏威夷				F2_W012_Body	1		255|221|106|156	1.22	255|255|255|62	1.1	255|201|61|142	1																		
11001	Player/Characters/M2/Prefab/M2_TW002_Body.prefab	61001	B_Hs	天王（男）校服T1·颜色1																																
11002	Player/Characters/M2/Prefab/M2_TW002_Body.prefab	61002	B_Hs	天王（男）校服T1·颜色2																																
11003	Player/Characters/M2/Prefab/M2_TW002_Body.prefab	61003	B_Hs	天王（男）校服T1·颜色3																																
11004	Player/Characters/M2/Prefab/M2_TW002_Body.prefab	61004	B_Hs	天王（男）校服T1·颜色4																																
11005	Player/Characters/M2/Prefab/M2_TW001_Body.prefab	61005	B_Hs	天王（男）校服T2·颜色1																																
11006	Player/Characters/M2/Prefab/M2_TW001_Body.prefab	61006	B_Hs	天王（男）校服T2·颜色2																																
11007	Player/Characters/M2/Prefab/M2_TW001_Body.prefab	61007	B_Hs	天王（男）校服T2·颜色3																																
11008	Player/Characters/M2/Prefab/M2_TW001_Body.prefab	61008	B_Hs	天王（男）校服T2·颜色4																																
11009	Player/Characters/M2/Prefab/M2_TW003_Body.prefab	61009	B_Hs	天王（男）校服T3·颜色1																																
11010	Player/Characters/M2/Prefab/M2_TW003_Body.prefab	61010	B_Hs	天王（男）校服T3·颜色2																																
11011	Player/Characters/M2/Prefab/M2_TW003_Body.prefab	61011	B_Hs	天王（男）校服T3·颜色3																																
11012	Player/Characters/M2/Prefab/M2_TW003_Body.prefab	61012	B_Hs	天王（男）校服T3·颜色4																																
11013	Player/Characters/M2/Prefab/M2_TW002_Body.prefab	61013	B_Hs	天王（男）校服T1·颜色5																																
11014	Player/Characters/M2/Prefab/M2_TW001_Body.prefab	61014	B_Hs	天王（男）校服T2·颜色5																																
11015	Player/Characters/M2/Prefab/M2_TW003_Body.prefab	61015	B_Hs	天王（男）校服T3·颜色5																																
11016	Player/Characters/M2/Prefab/M2_TW004_Body.prefab		B_Hs	天王（男）校服T4·颜色1				1		M2_TW004_Body	0		255|253|178|151	1	66|173|124|121	1.48	255|217|203|230	1																		
11017	Player/Characters/M2/Prefab/M2_TW004_Body.prefab		B_Hs	天王（男）校服T4·颜色2						M2_TW004_Body	1		233|183|109|115	1.67	129|203|255|56	1.43	208|218|255|230	1.98																		
11018	Player/Characters/M2/Prefab/M2_TW004_Body.prefab		B_Hs	天王（男）校服T4·颜色3						M2_TW004_Body	1		255|204|159|115	1.67	99|99|99|125	1.43	210|103|103|230	1.98																		
11019	Player/Characters/M2/Prefab/M2_TW004_Body.prefab		B_Hs	天王（男）校服T4·颜色4						M2_TW004_Body	1		219|215|204|115	1.67	255|50|50|125	1.43	106|106|106|230	1.98																		
11020	Player/Characters/M2/Prefab/M2_TW004_Body.prefab		B_Hs	天王（男）校服T4·颜色5																																
12501	Player/Characters/F2/Prefab/F2_EM001_Body.prefab	62501	B_Hs	峨眉（女）校服T1·颜色1																																
12502	Player/Characters/F2/Prefab/F2_EM001_Body.prefab	62502	B_Hs	峨眉（女）校服T1·颜色2																																
12503	Player/Characters/F2/Prefab/F2_EM001_Body.prefab	62503	B_Hs	峨眉（女）校服T1·颜色3																																
12504	Player/Characters/F2/Prefab/F2_EM001_Body.prefab	62504	B_Hs	峨眉（女）校服T1·颜色4																																
12505	Player/Characters/F2/Prefab/F2_EM002_Body.prefab	62505	B_Hs	峨眉（女）校服T2·颜色1																																
12506	Player/Characters/F2/Prefab/F2_EM002_Body.prefab	62506	B_Hs	峨眉（女）校服T2·颜色2																																
12507	Player/Characters/F2/Prefab/F2_EM002_Body.prefab	62507	B_Hs	峨眉（女）校服T2·颜色3																																
12508	Player/Characters/F2/Prefab/F2_EM002_Body.prefab	62508	B_Hs	峨眉（女）校服T2·颜色4																																
12509	Player/Characters/F2/Prefab/F2_EM003_Body.prefab	62509	B_Hs	峨眉（女）校服T3·颜色1																																
12510	Player/Characters/F2/Prefab/F2_EM003_Body.prefab	62510	B_Hs	峨眉（女）校服T3·颜色2																																
12511	Player/Characters/F2/Prefab/F2_EM003_Body.prefab	62511	B_Hs	峨眉（女）校服T3·颜色3																																
12512	Player/Characters/F2/Prefab/F2_EM003_Body.prefab	62512	B_Hs	峨眉（女）校服T3·颜色4																																
12513	Player/Characters/F2/Prefab/F2_EM001_Body.prefab	62513	B_Hs	峨眉（女）校服T1·颜色5																																
12514	Player/Characters/F2/Prefab/F2_EM002_Body.prefab	62514	B_Hs	峨眉（女）校服T2·颜色5																																
12515	Player/Characters/F2/Prefab/F2_EM003_Body.prefab	62515	B_Hs	峨眉（女）校服T3·颜色5																																
12516	Player/Characters/F2/Prefab/F2_EM004_Body.prefab		B_Hs	峨眉（女）校服T4·颜色1				1		F2_EM004_Body	0		255|255|255|35	1	245|255|250|24	1.05	0|255|118|107	1																		
12517	Player/Characters/F2/Prefab/F2_EM004_Body.prefab		B_Hs	峨眉（女）校服T4·颜色2				1		F2_EM004_Body	0		255|255|255|35	1	228|233|255|24	1.1	0|43|255|107	1																		
12518	Player/Characters/F2/Prefab/F2_EM004_Body.prefab		B_Hs	峨眉（女）校服T4·颜色3				1		F2_EM004_Body	0		255|255|255|35	1	250|225|255|24	1.1	219|0|255|107	1																		
12519	Player/Characters/F2/Prefab/F2_EM004_Body.prefab		B_Hs	峨眉（女）校服T4·颜色4				1		F2_EM004_Body	0		255|255|255|35	1	244|240|255|24	1.1	255|216|0|107	1																		
12520	Player/Characters/F2/Prefab/F2_EM004_Body.prefab		B_Hs	峨眉（女）校服T4·颜色5																																
13501	Player/Characters/F1/Prefab/F1_TH001_Body.prefab	63501	B_Hs	桃花（女）校服T1·颜色1																																
13502	Player/Characters/F1/Prefab/F1_TH001_Body.prefab	63502	B_Hs	桃花（女）校服T1·颜色2																																
13503	Player/Characters/F1/Prefab/F1_TH001_Body.prefab	63503	B_Hs	桃花（女）校服T1·颜色3																																
13504	Player/Characters/F1/Prefab/F1_TH001_Body.prefab	63504	B_Hs	桃花（女）校服T1·颜色4																																
13505	Player/Characters/F1/Prefab/F1_TH002_Body.prefab	63505	B_Hs	桃花（女）校服T2·颜色1																																
13506	Player/Characters/F1/Prefab/F1_TH002_Body.prefab	63506	B_Hs	桃花（女）校服T2·颜色2																																
13507	Player/Characters/F1/Prefab/F1_TH002_Body.prefab	63507	B_Hs	桃花（女）校服T2·颜色3																																
13508	Player/Characters/F1/Prefab/F1_TH002_Body.prefab	63508	B_Hs	桃花（女）校服T2·颜色4																																
13509	Player/Characters/F1/Prefab/F1_TH003_Body.prefab	63509	B_Hs	桃花（女）校服T3·颜色1																																
13510	Player/Characters/F1/Prefab/F1_TH003_Body.prefab	63510	B_Hs	桃花（女）校服T3·颜色2																																
13511	Player/Characters/F1/Prefab/F1_TH003_Body.prefab	63511	B_Hs	桃花（女）校服T3·颜色3																																
13512	Player/Characters/F1/Prefab/F1_TH003_Body.prefab	63512	B_Hs	桃花（女）校服T3·颜色4																																
13513	Player/Characters/F1/Prefab/F1_TH001_Body.prefab	63513	B_Hs	桃花（女）校服T1·颜色5																																
13514	Player/Characters/F1/Prefab/F1_TH002_Body.prefab	63514	B_Hs	桃花（女）校服T2·颜色5																																
13515	Player/Characters/F1/Prefab/F1_TH003_Body.prefab	63515	B_Hs	桃花（女）校服T3·颜色5																																
13516	Player/Characters/F1/Prefab/F1_TH004_Body.prefab		B_Hs	桃花（女）校服T4·颜色1				1		F1_TH004_Body	0		255|255|255|85	1	255|255|255|195	1	255|255|255|193	1																		
13517	Player/Characters/F1/Prefab/F1_TH004_Body.prefab		B_Hs	桃花（女）校服T4·颜色2						F1_TH004_Body	1		255|255|255|85	1	255|255|255|195	1	71|255|102|142	1.78																		
13518	Player/Characters/F1/Prefab/F1_TH004_Body.prefab		B_Hs	桃花（女）校服T4·颜色3						F1_TH004_Body	1		255|255|255|85	1	255|255|255|195	1	0|202|255|187	1.86																		
13519	Player/Characters/F1/Prefab/F1_TH004_Body.prefab		B_Hs	桃花（女）校服T4·颜色4						F1_TH004_Body	1		255|255|255|85	1	255|255|255|195	1	255|0|0|180	2.11																		
13520	Player/Characters/F1/Prefab/F1_TH004_Body.prefab		B_Hs	桃花（女）校服T4·颜色5																																
14001	Player/Characters/M1/Prefab/M1_XY001_Body.prefab	64001	B_Hs	逍遥（男）校服T1·颜色1																																
14002	Player/Characters/M1/Prefab/M1_XY001_Body.prefab	64002	B_Hs	逍遥（男）校服T1·颜色2																																
14003	Player/Characters/M1/Prefab/M1_XY001_Body.prefab	64003	B_Hs	逍遥（男）校服T1·颜色3																																
14004	Player/Characters/M1/Prefab/M1_XY001_Body.prefab	64004	B_Hs	逍遥（男）校服T1·颜色4																																
14005	Player/Characters/M1/Prefab/M1_XY002_Body.prefab	64005	B_Hs	逍遥（男）校服T2·颜色1																																
14006	Player/Characters/M1/Prefab/M1_XY002_Body.prefab	64006	B_Hs	逍遥（男）校服T2·颜色2																																
14007	Player/Characters/M1/Prefab/M1_XY002_Body.prefab	64007	B_Hs	逍遥（男）校服T2·颜色3																																
14008	Player/Characters/M1/Prefab/M1_XY002_Body.prefab	64008	B_Hs	逍遥（男）校服T2·颜色4																																
14009	Player/Characters/M1/Prefab/M1_XY003_Body.prefab	64009	B_Hs	逍遥（男）校服T3·颜色1																																
14010	Player/Characters/M1/Prefab/M1_XY003_Body.prefab	64010	B_Hs	逍遥（男）校服T3·颜色2																																
14011	Player/Characters/M1/Prefab/M1_XY003_Body.prefab	64011	B_Hs	逍遥（男）校服T3·颜色3																																
14012	Player/Characters/M1/Prefab/M1_XY003_Body.prefab	64012	B_Hs	逍遥（男）校服T3·颜色4																																
14013	Player/Characters/M1/Prefab/M1_XY001_Body.prefab	64013	B_Hs	逍遥（男）校服T1·颜色5																																
14014	Player/Characters/M1/Prefab/M1_XY002_Body.prefab	64014	B_Hs	逍遥（男）校服T2·颜色5																																
14015	Player/Characters/M1/Prefab/M1_XY003_Body.prefab	64015	B_Hs	逍遥（男）校服T3·颜色5																																
14016	Player/Characters/M1/Prefab/M1_XY004_Body.prefab		B_Hs	逍遥（男）校服T4·颜色1				1		M1_XY004_Body	0		255|255|255|59	1	253|247|247|31	1	255|255|255|23	1																		
14017	Player/Characters/M1/Prefab/M1_XY004_Body.prefab		B_Hs	逍遥（男）校服T4·颜色2						M1_XY004_Body	1		236|230|218|153	1	226|220|213|13	1.31	133|12|40|64	1.36																		
14018	Player/Characters/M1/Prefab/M1_XY004_Body.prefab		B_Hs	逍遥（男）校服T4·颜色3						M1_XY004_Body	1		176|202|211|51	1.52	66|80|225|29	1.55	93|62|138|85	1.36																		
14019	Player/Characters/M1/Prefab/M1_XY004_Body.prefab		B_Hs	逍遥（男）校服T4·颜色4						M1_XY004_Body	1		189|175|161|51	1.52	46|46|46|46	1.55	131|80|33|85	1.36																		
14020	Player/Characters/M1/Prefab/M1_XY004_Body.prefab		B_Hs	逍遥（男）校服T4·颜色5																																
15001	Player/Characters/M1/Prefab/M1_WD002_Body.prefab	65001	B_Hs	武当（男）校服T1·颜色1																																
15002	Player/Characters/M1/Prefab/M1_WD002_Body.prefab	65002	B_Hs	武当（男）校服T1·颜色2																																
15003	Player/Characters/M1/Prefab/M1_WD002_Body.prefab	65003	B_Hs	武当（男）校服T1·颜色3																																
15004	Player/Characters/M1/Prefab/M1_WD002_Body.prefab	65004	B_Hs	武当（男）校服T1·颜色4																																
15005	Player/Characters/M1/Prefab/M1_WD001_Body.prefab	65005	B_Hs	武当（男）校服T2·颜色1																																
15006	Player/Characters/M1/Prefab/M1_WD001_Body.prefab	65006	B_Hs	武当（男）校服T2·颜色2																																
15007	Player/Characters/M1/Prefab/M1_WD001_Body.prefab	65007	B_Hs	武当（男）校服T2·颜色3																																
15008	Player/Characters/M1/Prefab/M1_WD001_Body.prefab	65008	B_Hs	武当（男）校服T2·颜色4																																
15009	Player/Characters/M1/Prefab/M1_WD003_Body.prefab	65009	B_Hs	武当（男）校服T3·颜色1																																
15010	Player/Characters/M1/Prefab/M1_WD003_Body.prefab	65010	B_Hs	武当（男）校服T3·颜色2																																
15011	Player/Characters/M1/Prefab/M1_WD003_Body.prefab	65011	B_Hs	武当（男）校服T3·颜色3																																
15012	Player/Characters/M1/Prefab/M1_WD003_Body.prefab	65012	B_Hs	武当（男）校服T3·颜色4																																
15013	Player/Characters/M1/Prefab/M1_WD002_Body.prefab	65013	B_Hs	武当（男）校服T1·颜色5																																
15014	Player/Characters/M1/Prefab/M1_WD001_Body.prefab	65014	B_Hs	武当（男）校服T2·颜色5																																
15015	Player/Characters/M1/Prefab/M1_WD003_Body.prefab	65015	B_Hs	武当（男）校服T3·颜色5																																
15016	Player/Characters/M1/Prefab/M1_WD004_Body.prefab		B_Hs	武当（男）校服T4·颜色1				1		M1_WD004_Body	0		255|255|255|97	1	82|67|67|94	1.07	255|255|255|7	1																		
15017	Player/Characters/M1/Prefab/M1_WD004_Body.prefab		B_Hs	武当（男）校服T4·颜色2						M1_WD004_Body	1		179|127|103|93	1.54	21|57|78|86	1.93	96|127|170|64	1.93																		
15018	Player/Characters/M1/Prefab/M1_WD004_Body.prefab		B_Hs	武当（男）校服T4·颜色3						M1_WD004_Body	1		211|194|186|93	1.54	101|26|30|86	1.93	200|119|106|64	1.93																		
15019	Player/Characters/M1/Prefab/M1_WD004_Body.prefab		B_Hs	武当（男）校服T4·颜色4						M1_WD004_Body	1		219|203|234|93	1.54	68|62|69|74	1.74	135|56|170|64	1.93																		
15020	Player/Characters/M1/Prefab/M1_WD004_Body.prefab		B_Hs	武当（男）校服T4·颜色5																																
15501	Player/Characters/F2/Prefab/F2_WD002_Body.prefab		B_Hs	武当（女）校服T1·颜色1				1		F2_WD002_Body	0		255|255|255|23	1	255|255|255|11	1	208|228|255|27	1																		
15502	Player/Characters/F2/Prefab/F2_WD002_Body.prefab		B_Hs	武当（女）校服T1·颜色2						F2_WD002_Body	1		255|222|165|23	1	68|71|74|11	1	123|127|138|66	1																		
15503	Player/Characters/F2/Prefab/F2_WD002_Body.prefab		B_Hs	武当（女）校服T1·颜色3						F2_WD002_Body	1		255|222|165|23	1	217|180|83|11	1.14	138|137|123|66	1																		
15504	Player/Characters/F2/Prefab/F2_WD002_Body.prefab		B_Hs	武当（女）校服T1·颜色4						F2_WD002_Body	1		255|246|219|23	1.26	140|136|255|11	1	250|232|255|21	3.14																		
15505	Player/Characters/F2/Prefab/F2_WD001_Body.prefab		B_Hs	武当（女）校服T2·颜色1				1		F2_WD001_Body	0		255|255|255|80	1	255|255|255|7	1	204|203|226|43	1																		
15506	Player/Characters/F2/Prefab/F2_WD001_Body.prefab		B_Hs	武当（女）校服T2·颜色2						F2_WD001_Body	1		218|234|247|80	1	255|255|255|7	1	198|40|40|62	1.21																		
15507	Player/Characters/F2/Prefab/F2_WD001_Body.prefab		B_Hs	武当（女）校服T2·颜色3						F2_WD001_Body	1		255|252|217|80	1	255|247|232|7	1	217|150|4|40	1.62																		
15508	Player/Characters/F2/Prefab/F2_WD001_Body.prefab		B_Hs	武当（女）校服T2·颜色4						F2_WD001_Body	1		255|207|84|80	1	255|255|255|8	1	142|133|122|75	1																		
15509	Player/Characters/F2/Prefab/F2_WD003_Body.prefab		B_Hs	武当（女）校服T3·颜色1				1		F2_WD003_Body	0		255|255|255|255	1	255|255|255|255	1	255|255|255|255	1																		
15510	Player/Characters/F2/Prefab/F2_WD003_Body.prefab		B_Hs	武当（女）校服T3·颜色2						F2_WD003_Body	1		255|212|119|58	1.36	255|44|66|18	1.3	69|69|69|133	1.44																		
15511	Player/Characters/F2/Prefab/F2_WD003_Body.prefab		B_Hs	武当（女）校服T3·颜色3						F2_WD003_Body	1		255|212|119|58	1.36	255|171|44|46	1.3	225|93|21|11	1.44																		
15512	Player/Characters/F2/Prefab/F2_WD003_Body.prefab		B_Hs	武当（女）校服T3·颜色4						F2_WD003_Body	1		255|230|225|102	1.36	227|174|255|23	1.42	255|97|185|24	1.44																		
15513	Player/Characters/F2/Prefab/F2_WD002_Body.prefab		B_Hs	武当（女）校服T1·颜色5						F2_WD002_Body	1		255|255|255|23	1.26	123|168|255|18	1.15	47|99|149|21	3.14																		
15514	Player/Characters/F2/Prefab/F2_WD001_Body.prefab		B_Hs	武当（女）校服T2·颜色5						F2_WD001_Body	1		255|207|84|80	1	255|255|255|8	1	140|116|191|75	1.43																		
15515	Player/Characters/F2/Prefab/F2_WD003_Body.prefab		B_Hs	武当（女）校服T3·颜色5						F2_WD003_Body	1		255|216|157|58	1.36	176|255|219|15	1.42	185|255|180|145	1.44																		
15516	Player/Characters/F2/Prefab/F2_WD004_Body.prefab		B_Hs	武当（女）校服T4·颜色1				1		F2_WD004_Body	0		255|222|138|35	1.17	61|61|61|18	1	202|202|202|27	1																		
15517	Player/Characters/F2/Prefab/F2_WD004_Body.prefab		B_Hs	武当（女）校服T4·颜色2				1		F2_WD004_Body	0		255|223|131|35	1.42	255|195|157|10	1	255|242|146|15	1.1																		
15518	Player/Characters/F2/Prefab/F2_WD004_Body.prefab		B_Hs	武当（女）校服T4·颜色3				1		F2_WD004_Body	0		255|252|230|35	1.61	255|157|199|7	1.11	255|219|219|10	1.17																		
15519	Player/Characters/F2/Prefab/F2_WD004_Body.prefab		B_Hs	武当（女）校服T4·颜色4				1		F2_WD004_Body	0		255|212|148|35	1.61	255|35|35|16	1	91|64|64|10	1																		
15520	Player/Characters/F2/Prefab/F2_WD004_Body.prefab		B_Hs	武当（女）校服T4·颜色5																																
16501	Player/Characters/F2/Prefab/F2_TR001_Body.prefab	66501	B_Hs	天忍（女）校服T1·颜色1																																
16502	Player/Characters/F2/Prefab/F2_TR001_Body.prefab	66502	B_Hs	天忍（女）校服T1·颜色2																																
16503	Player/Characters/F2/Prefab/F2_TR001_Body.prefab	66503	B_Hs	天忍（女）校服T1·颜色3																																
16504	Player/Characters/F2/Prefab/F2_TR001_Body.prefab	66504	B_Hs	天忍（女）校服T1·颜色4																																
16505	Player/Characters/F2/Prefab/F2_TR002_Body.prefab	66505	B_Hs	天忍（女）校服T2·颜色1																																
16506	Player/Characters/F2/Prefab/F2_TR002_Body.prefab	66506	B_Hs	天忍（女）校服T2·颜色2																																
16507	Player/Characters/F2/Prefab/F2_TR002_Body.prefab	66507	B_Hs	天忍（女）校服T2·颜色3																																
16508	Player/Characters/F2/Prefab/F2_TR002_Body.prefab	66508	B_Hs	天忍（女）校服T2·颜色4																																
16509	Player/Characters/F2/Prefab/F2_TR003_Body.prefab	66509	B_Hs	天忍（女）校服T3·颜色1																																
16510	Player/Characters/F2/Prefab/F2_TR003_Body.prefab	66510	B_Hs	天忍（女）校服T3·颜色2																																
16511	Player/Characters/F2/Prefab/F2_TR003_Body.prefab	66511	B_Hs	天忍（女）校服T3·颜色3																																
16512	Player/Characters/F2/Prefab/F2_TR003_Body.prefab	66512	B_Hs	天忍（女）校服T3·颜色4																																
16513	Player/Characters/F2/Prefab/F2_TR001_Body.prefab	66513	B_Hs	天忍（女）校服T1·颜色5																																
16514	Player/Characters/F2/Prefab/F2_TR002_Body.prefab	66514	B_Hs	天忍（女）校服T2·颜色5																																
16515	Player/Characters/F2/Prefab/F2_TR003_Body.prefab	66515	B_Hs	天忍（女）校服T3·颜色5																																
16516	Player/Characters/F2/Prefab/F2_TR004_Body.prefab		B_Hs	天忍（女）校服T4·颜色1						F2_TR004_Body	1		255|209|110|158	1	58|67|73|188	1	255|50|50|58	1.08																		
16517	Player/Characters/F2/Prefab/F2_TR004_Body.prefab		B_Hs	天忍（女）校服T4·颜色2				1		F2_TR004_Body	0		255|246|234|35	1	255|255|255|37	1	255|255|255|46	1.24																		
16518	Player/Characters/F2/Prefab/F2_TR004_Body.prefab		B_Hs	天忍（女）校服T4·颜色3				1		F2_TR004_Body	0		255|246|234|35	1	255|78|78|37	1	179|214|255|46	1.37																		
16519	Player/Characters/F2/Prefab/F2_TR004_Body.prefab		B_Hs	天忍（女）校服T4·颜色4						F2_TR004_Body	1		99|99|99|148	1	86|86|86|37	1.54	255|250|223|46	1.35																		
16520	Player/Characters/F2/Prefab/F2_TR004_Body.prefab		B_Hs	天忍（女）校服T4·颜色5																																
17001	Player/Characters/M2/Prefab/M2_SL001_Body.prefab	67001	B_Hs	少林（男）校服T1·颜色1																																
17002	Player/Characters/M2/Prefab/M2_SL001_Body.prefab	67002	B_Hs	少林（男）校服T1·颜色2																																
17003	Player/Characters/M2/Prefab/M2_SL001_Body.prefab	67003	B_Hs	少林（男）校服T1·颜色3																																
17004	Player/Characters/M2/Prefab/M2_SL001_Body.prefab	67004	B_Hs	少林（男）校服T1·颜色4																																
17005	Player/Characters/M2/Prefab/M2_SL002_Body.prefab	67005	B_Hs	少林（男）校服T2·颜色1																																
17006	Player/Characters/M2/Prefab/M2_SL002_Body.prefab	67006	B_Hs	少林（男）校服T2·颜色2																																
17007	Player/Characters/M2/Prefab/M2_SL002_Body.prefab	67007	B_Hs	少林（男）校服T2·颜色3																																
17008	Player/Characters/M2/Prefab/M2_SL002_Body.prefab	67008	B_Hs	少林（男）校服T2·颜色4																																
17009	Player/Characters/M2/Prefab/M2_SL003_Body.prefab	67009	B_Hs	少林（男）校服T3·颜色1																																
17010	Player/Characters/M2/Prefab/M2_SL003_Body.prefab	67010	B_Hs	少林（男）校服T3·颜色2																																
17011	Player/Characters/M2/Prefab/M2_SL003_Body.prefab	67011	B_Hs	少林（男）校服T3·颜色3																																
17012	Player/Characters/M2/Prefab/M2_SL003_Body.prefab	67012	B_Hs	少林（男）校服T3·颜色4																																
17013	Player/Characters/M2/Prefab/M2_SL001_Body.prefab	67013	B_Hs	少林（男）校服T1·颜色5																																
17014	Player/Characters/M2/Prefab/M2_SL002_Body.prefab	67014	B_Hs	少林（男）校服T2·颜色5																																
17015	Player/Characters/M2/Prefab/M2_SL003_Body.prefab	67015	B_Hs	少林（男）校服T3·颜色5																																
17016	Player/Characters/M2/Prefab/M2_SL004_Body.prefab		B_Hs	少林（男）校服T4·颜色1				1		M2_SL004_Body	0		255|255|255|255	1	68|65|75|255	1.16	253|32|32|208	1																		
17017	Player/Characters/M2/Prefab/M2_SL004_Body.prefab		B_Hs	少林（男）校服T4·颜色2				1		M2_SL004_Body	0		255|255|255|255	1	255|197|74|86	1.33	255|116|116|208	1																		
17018	Player/Characters/M2/Prefab/M2_SL004_Body.prefab		B_Hs	少林（男）校服T4·颜色3				1		M2_SL004_Body	0		255|255|255|255	1	255|255|255|86	1.16	255|255|255|208	1																		
17019	Player/Characters/M2/Prefab/M2_SL004_Body.prefab		B_Hs	少林（男）校服T4·颜色4						M2_SL004_Body	1		255|255|255|255	1.24	78|78|78|86	1.16	223|255|223|93	1.57																		
17020	Player/Characters/M2/Prefab/M2_SL004_Body.prefab		B_Hs	少林（男）校服T4·颜色5																																
18501	Player/Characters/F2/Prefab/F2_CY001_Body.prefab	68501	B_Hs	翠烟（女）校服T1·颜色1																																
18502	Player/Characters/F2/Prefab/F2_CY001_Body.prefab	68502	B_Hs	翠烟（女）校服T1·颜色2																																
