ResId	ResFile	ResFile2	ResAttribID	ResAttribID2	ResSlot	ResSlot2	Desc	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3
3832		Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13832	13832	B_LH	B_RH	唐门外装武器8·颜色4																														
3833		Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13833	13833	B_LH	B_RH	唐门外装武器9·颜色1																														
3834		Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13834	13834	B_LH	B_RH	唐门外装武器9·颜色2																														
3835		Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13835	13835	B_LH	B_RH	唐门外装武器9·颜色3																														
3836		Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13836	13836	B_LH	B_RH	唐门外装武器9·颜色4																														
3837		Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13837	13837	B_LH	B_RH	唐门外装武器10·颜色1																														
3838		Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13838	13838	B_LH	B_RH	唐门外装武器10·颜色2																														
3839		Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13839	13839	B_LH	B_RH	唐门外装武器10·颜色3																														
3840		Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13840	13840	B_LH	B_RH	唐门外装武器10·颜色4																														
3901	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13901	13901	B_LH	B_RH	昆仑外装武器1·颜色1																														
3902	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13902	13902	B_LH	B_RH	昆仑外装武器1·颜色2																														
3903	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13903	13903	B_LH	B_RH	昆仑外装武器1·颜色3																														
3904	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13904	13904	B_LH	B_RH	昆仑外装武器1·颜色4																														
3905	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13905	13905	B_LH	B_RH	昆仑外装武器1·颜色5																														
3906	Player/Doodads/weapons/Prefabs/f5_w_s002_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s002_r.prefab	13906	13906	B_LH	B_RH	昆仑外装武器2·颜色1																														
3907	Player/Doodads/weapons/Prefabs/f5_w_s002_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s002_r.prefab	13907	13907	B_LH	B_RH	昆仑外装武器2·颜色2																														
3908	Player/Doodads/weapons/Prefabs/f5_w_s002_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s002_r.prefab	13908	13908	B_LH	B_RH	昆仑外装武器2·颜色3																														
3909	Player/Doodads/weapons/Prefabs/f5_w_s002_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s002_r.prefab	13909	13909	B_LH	B_RH	昆仑外装武器2·颜色4																														
3910	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13910	13910	B_LH	B_RH	昆仑外装武器3·颜色2																														
3911	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13911	13911	B_LH	B_RH	昆仑外装武器3·颜色3																														
3912	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13912	13912	B_LH	B_RH	昆仑外装武器3·颜色4																														
3913	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13913	13913	B_LH	B_RH	昆仑外装武器4·颜色1																														
3914	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13914	13914	B_LH	B_RH	昆仑外装武器4·颜色2																														
3915	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13915	13915	B_LH	B_RH	昆仑外装武器4·颜色3																														
3916	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13916	13916	B_LH	B_RH	昆仑外装武器4·颜色4																														
3917	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13917	13917	B_LH	B_RH	昆仑外装武器5·颜色1																														
3918	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13918	13918	B_LH	B_RH	昆仑外装武器5·颜色2																														
3919	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13919	13919	B_LH	B_RH	昆仑外装武器5·颜色3																														
3920	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13920	13920	B_LH	B_RH	昆仑外装武器5·颜色4																														
3921	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13921	13921	B_LH	B_RH	昆仑外装武器6·颜色1																														
3922	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13922	13922	B_LH	B_RH	昆仑外装武器6·颜色2																														
3923	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13923	13923	B_LH	B_RH	昆仑外装武器6·颜色3																														
3924	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13924	13924	B_LH	B_RH	昆仑外装武器6·颜色4																														
3925	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13925	13925	B_LH	B_RH	昆仑外装武器7·颜色1																														
3926	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13926	13926	B_LH	B_RH	昆仑外装武器7·颜色2																														
3927	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13927	13927	B_LH	B_RH	昆仑外装武器7·颜色3																														
3928	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13928	13928	B_LH	B_RH	昆仑外装武器7·颜色4																														
3929	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13929	13929	B_LH	B_RH	昆仑外装武器8·颜色1																														
3930	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13930	13930	B_LH	B_RH	昆仑外装武器8·颜色2																														
3931	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13931	13931	B_LH	B_RH	昆仑外装武器8·颜色3																														
3932	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13932	13932	B_LH	B_RH	昆仑外装武器8·颜色4																														
3933	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13933	13933	B_LH	B_RH	昆仑外装武器9·颜色1																														
3934	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13934	13934	B_LH	B_RH	昆仑外装武器9·颜色2																														
3935	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13935	13935	B_LH	B_RH	昆仑外装武器9·颜色3																														
3936	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13936	13936	B_LH	B_RH	昆仑外装武器9·颜色4																														
3937	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13937	13937	B_LH	B_RH	昆仑外装武器10·颜色1																														
3938	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13938	13938	B_LH	B_RH	昆仑外装武器10·颜色2																														
3939	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13939	13939	B_LH	B_RH	昆仑外装武器10·颜色3																														
3940	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13940	13940	B_LH	B_RH	昆仑外装武器10·颜色4																														
4001		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14001	B_LH	B_RH	丐帮外装武器1·颜色1																														
4002		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14002	B_LH	B_RH	丐帮外装武器1·颜色2																														
4003		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14003	B_LH	B_RH	丐帮外装武器1·颜色3																														
4004		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14004	B_LH	B_RH	丐帮外装武器1·颜色4																														
4005		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14005	B_LH	B_RH	丐帮外装武器1·颜色5																														
4006		Player/Doodads/weapons/Prefabs/m6_w_h002.prefab		14006	B_LH	B_RH	丐帮外装武器2·颜色1																														
4007		Player/Doodads/weapons/Prefabs/m6_w_h002.prefab		14007	B_LH	B_RH	丐帮外装武器2·颜色2																														
4008		Player/Doodads/weapons/Prefabs/m6_w_h002.prefab		14008	B_LH	B_RH	丐帮外装武器2·颜色3																														
4009		Player/Doodads/weapons/Prefabs/m6_w_h002.prefab		14009	B_LH	B_RH	丐帮外装武器2·颜色4																														
4010		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14010	B_LH	B_RH	丐帮外装武器3·颜色2																														
4011		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14011	B_LH	B_RH	丐帮外装武器3·颜色3																														
4012		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14012	B_LH	B_RH	丐帮外装武器3·颜色4																														
4013		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14013	B_LH	B_RH	丐帮外装武器4·颜色1																														
4014		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14014	B_LH	B_RH	丐帮外装武器4·颜色2																														
4015		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14015	B_LH	B_RH	丐帮外装武器4·颜色3																														
4016		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14016	B_LH	B_RH	丐帮外装武器4·颜色4																														
4017		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14017	B_LH	B_RH	丐帮外装武器5·颜色1																														
4018		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14018	B_LH	B_RH	丐帮外装武器5·颜色2																														
4019		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14019	B_LH	B_RH	丐帮外装武器5·颜色3																														
4020		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14020	B_LH	B_RH	丐帮外装武器5·颜色4																														
4021		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14021	B_LH	B_RH	丐帮外装武器6·颜色1																														
4022		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14022	B_LH	B_RH	丐帮外装武器6·颜色2																														
4023		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14023	B_LH	B_RH	丐帮外装武器6·颜色3																														
4024		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14024	B_LH	B_RH	丐帮外装武器6·颜色4																														
4025		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14025	B_LH	B_RH	丐帮外装武器7·颜色1																														
4026		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14026	B_LH	B_RH	丐帮外装武器7·颜色2																														
4027		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14027	B_LH	B_RH	丐帮外装武器7·颜色3																														
4028		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14028	B_LH	B_RH	丐帮外装武器7·颜色4																														
4029		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14029	B_LH	B_RH	丐帮外装武器8·颜色1																														
4030		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14030	B_LH	B_RH	丐帮外装武器8·颜色2																														
4031		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14031	B_LH	B_RH	丐帮外装武器8·颜色3																														
4032		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14032	B_LH	B_RH	丐帮外装武器8·颜色4																														
4033		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14033	B_LH	B_RH	丐帮外装武器9·颜色1																														
4034		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14034	B_LH	B_RH	丐帮外装武器9·颜色2																														
4035		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14035	B_LH	B_RH	丐帮外装武器9·颜色3																														
4036		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14036	B_LH	B_RH	丐帮外装武器9·颜色4																														
4037		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14037	B_LH	B_RH	丐帮外装武器10·颜色1																														
4038		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14038	B_LH	B_RH	丐帮外装武器10·颜色2																														
4039		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14039	B_LH	B_RH	丐帮外装武器10·颜色3																														
4040		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14040	B_LH	B_RH	丐帮外装武器10·颜色4																														
4101		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14101	B_LH	B_RH	五毒外装武器1·颜色1																														
4102		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14102	B_LH	B_RH	五毒外装武器1·颜色2																														
4103		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14103	B_LH	B_RH	五毒外装武器1·颜色3																														
4104		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14104	B_LH	B_RH	五毒外装武器1·颜色4																														
4105		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14105	B_LH	B_RH	五毒外装武器1·颜色5																														
4106		Player/Doodads/weapons/Prefabs/f6_w_h002.prefab		14106	B_LH	B_RH	五毒外装武器2·颜色1																														
4107		Player/Doodads/weapons/Prefabs/f6_w_h002.prefab		14107	B_LH	B_RH	五毒外装武器2·颜色2																														
4108		Player/Doodads/weapons/Prefabs/f6_w_h002.prefab		14108	B_LH	B_RH	五毒外装武器2·颜色3																														
4109		Player/Doodads/weapons/Prefabs/f6_w_h002.prefab		14109	B_LH	B_RH	五毒外装武器2·颜色4																														
4110		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14110	B_LH	B_RH	五毒外装武器3·颜色2																														
4111		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14111	B_LH	B_RH	五毒外装武器3·颜色3																														
4112		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14112	B_LH	B_RH	五毒外装武器3·颜色4																														
4113		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14113	B_LH	B_RH	五毒外装武器4·颜色1																														
4114		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14114	B_LH	B_RH	五毒外装武器4·颜色2																														
4115		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14115	B_LH	B_RH	五毒外装武器4·颜色3																														
4116		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14116	B_LH	B_RH	五毒外装武器4·颜色4																														
4117		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14117	B_LH	B_RH	五毒外装武器5·颜色1																														
4118		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14118	B_LH	B_RH	五毒外装武器5·颜色2																														
4119		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14119	B_LH	B_RH	五毒外装武器5·颜色3																														
4120		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14120	B_LH	B_RH	五毒外装武器5·颜色4																														
4121		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14121	B_LH	B_RH	五毒外装武器6·颜色1																														
4122		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14122	B_LH	B_RH	五毒外装武器6·颜色2																														
4123		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14123	B_LH	B_RH	五毒外装武器6·颜色3																														
4124		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14124	B_LH	B_RH	五毒外装武器6·颜色4																														
4125		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14125	B_LH	B_RH	五毒外装武器7·颜色1																														
4126		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14126	B_LH	B_RH	五毒外装武器7·颜色2																														
4127		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14127	B_LH	B_RH	五毒外装武器7·颜色3																														
4128		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14128	B_LH	B_RH	五毒外装武器7·颜色4																														
4129		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14129	B_LH	B_RH	五毒外装武器8·颜色1																														
4130		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14130	B_LH	B_RH	五毒外装武器8·颜色2																														
4131		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14131	B_LH	B_RH	五毒外装武器8·颜色3																														
4132		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14132	B_LH	B_RH	五毒外装武器8·颜色4																														
4133		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14133	B_LH	B_RH	五毒外装武器9·颜色1																														
4134		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14134	B_LH	B_RH	五毒外装武器9·颜色2																														
4135		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14135	B_LH	B_RH	五毒外装武器9·颜色3																														
4136		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14136	B_LH	B_RH	五毒外装武器9·颜色4																														
4137		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14137	B_LH	B_RH	五毒外装武器10·颜色1																														
4138		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14138	B_LH	B_RH	五毒外装武器10·颜色2																														
4139		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14139	B_LH	B_RH	五毒外装武器10·颜色3																														
4140		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14140	B_LH	B_RH	五毒外装武器10·颜色4																														
4201	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14201	14201	B_LH	B_RH	藏剑外装武器1·颜色1																														
4202	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14202	14202	B_LH	B_RH	藏剑外装武器1·颜色2																														
4203	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14203	14203	B_LH	B_RH	藏剑外装武器1·颜色3																														
4204	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14204	14204	B_LH	B_RH	藏剑外装武器1·颜色4																														
4205	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14205	14205	B_LH	B_RH	藏剑外装武器1·颜色5																														
4206	Player/Doodads/weapons/Prefabs/m7_w_s002_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s002_r.prefab	14206	14206	B_LH	B_RH	藏剑外装武器2·颜色1																														
4207	Player/Doodads/weapons/Prefabs/m7_w_s002_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s002_r.prefab	14207	14207	B_LH	B_RH	藏剑外装武器2·颜色2																														
4208	Player/Doodads/weapons/Prefabs/m7_w_s002_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s002_r.prefab	14208	14208	B_LH	B_RH	藏剑外装武器2·颜色3																														
4209	Player/Doodads/weapons/Prefabs/m7_w_s002_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s002_r.prefab	14209	14209	B_LH	B_RH	藏剑外装武器2·颜色4																														
4210	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14210	14210	B_LH	B_RH	藏剑外装武器3·颜色2																														
4211	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14211	14211	B_LH	B_RH	藏剑外装武器3·颜色3																														
4212	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14212	14212	B_LH	B_RH	藏剑外装武器3·颜色4																														
4213	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14213	14213	B_LH	B_RH	藏剑外装武器4·颜色1																														
4214	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14214	14214	B_LH	B_RH	藏剑外装武器4·颜色2																														
4215	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14215	14215	B_LH	B_RH	藏剑外装武器4·颜色3																														
4216	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14216	14216	B_LH	B_RH	藏剑外装武器4·颜色4																														
4217	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14217	14217	B_LH	B_RH	藏剑外装武器5·颜色1																														
4218	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14218	14218	B_LH	B_RH	藏剑外装武器5·颜色2																														
4219	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14219	14219	B_LH	B_RH	藏剑外装武器5·颜色3																														
4220	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14220	14220	B_LH	B_RH	藏剑外装武器5·颜色4																														
4221	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14221	14221	B_LH	B_RH	藏剑外装武器6·颜色1																														
4222	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14222	14222	B_LH	B_RH	藏剑外装武器6·颜色2																														
4223	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14223	14223	B_LH	B_RH	藏剑外装武器6·颜色3																														
4224	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14224	14224	B_LH	B_RH	藏剑外装武器6·颜色4																														
4225	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14225	14225	B_LH	B_RH	藏剑外装武器7·颜色1																														
4226	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14226	14226	B_LH	B_RH	藏剑外装武器7·颜色2																														
4227	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14227	14227	B_LH	B_RH	藏剑外装武器7·颜色3																														
4228	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14228	14228	B_LH	B_RH	藏剑外装武器7·颜色4																														
4229	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14229	14229	B_LH	B_RH	藏剑外装武器8·颜色1																														
4230	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14230	14230	B_LH	B_RH	藏剑外装武器8·颜色2																														
4231	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14231	14231	B_LH	B_RH	藏剑外装武器8·颜色3																														
4232	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14232	14232	B_LH	B_RH	藏剑外装武器8·颜色4																														
4233	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14233	14233	B_LH	B_RH	藏剑外装武器9·颜色1																														
4234	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14234	14234	B_LH	B_RH	藏剑外装武器9·颜色2																														
4235	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14235	14235	B_LH	B_RH	藏剑外装武器9·颜色3																														
4236	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14236	14236	B_LH	B_RH	藏剑外装武器9·颜色4																														
4237	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14237	14237	B_LH	B_RH	藏剑外装武器10·颜色1																														
4238	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14238	14238	B_LH	B_RH	藏剑外装武器10·颜色2																														
4239	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14239	14239	B_LH	B_RH	藏剑外装武器10·颜色3																														
4240	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14240	14240	B_LH	B_RH	藏剑外装武器10·颜色4																														
4301		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14301	B_LH	B_RH	长歌外装武器1·颜色1																														
