GroupID	NpcID	Desc	NpcLevel	PosX	PosY	Rate	SoulStoneID	PlayerAwardID	ValueParam	KinItemAwardID	MJSoulStoneID	IsFalse	Mask	OpenTrap	LingPai	CalcValueType	IsRecordDeath	ExtRandomItemID1	ValueGroupID	NpcMaxLife	LastAwardID	CallEventID
869	2217	冰鳞蜥皇	100	10606	4809	1		59														
869	2217	冰鳞蜥皇	100	9521	3932	1		59														
869	2217	冰鳞蜥皇	100	8614	3658	1		59														
870	2217	冰鳞蜥皇	100	7531	3806	1		59														
870	2217	冰鳞蜥皇	100	5405	4219	1		59														
870	2217	冰鳞蜥皇	100	2021	2573	1		59														
871	2217	冰鳞蜥皇	100	2421	4507	1		59														
871	2217	冰鳞蜥皇	100	2303	4957	1		59														
871	2217	冰鳞蜥皇	100	5001	4669	1		59														
872	2217	冰鳞蜥皇	100	4119	7412	1		59														
872	2217	冰鳞蜥皇	100	2955	7903	1		59														
872	2217	冰鳞蜥皇	100	2881	10104	1		59														
873	2217	冰鳞蜥皇	100	4896	10138	1		59														
873	2217	冰鳞蜥皇	100	4095	12320	1		59														
873	2217	冰鳞蜥皇	100	1562	14922	1		59														
874	2217	冰鳞蜥皇	100	8542	11723	1		59														
874	2217	冰鳞蜥皇	100	8821	14740	1		59														
874	2217	冰鳞蜥皇	100	10471	14627	1		59														
875	2217	冰鳞蜥皇	100	11372	12210	1		59														
875	2217	冰鳞蜥皇	100	14017	13723	1		59														
875	2217	冰鳞蜥皇	100	12591	10195	1		59														
876	2217	冰鳞蜥皇	100	10241	8452	1		59														
876	2217	冰鳞蜥皇	100	11268	7864	1		59														
876	2217	冰鳞蜥皇	100	11345	5897	1		59														
877	2218	银钩蠍皇	100	3903	2366	1		60														
877	2218	银钩蠍皇	100	4096	3233	1		60														
877	2218	银钩蠍皇	100	4426	4554	1		60														
878	2218	银钩蠍皇	100	4753	3695	1		60														
878	2218	银钩蠍皇	100	7974	4192	1		60														
878	2218	银钩蠍皇	100	7242	3562	1		60														
879	2218	银钩蠍皇	100	13369	1676	1		60														
879	2218	银钩蠍皇	100	12400	4211	1		60														
879	2218	银钩蠍皇	100	11243	4006	1		60														
880	2218	银钩蠍皇	100	11282	6873	1		60														
880	2218	银钩蠍皇	100	11915	6607	1		60														
880	2218	银钩蠍皇	100	13158	9511	1		60														
881	2218	银钩蠍皇	100	13499	14154	1		60														
881	2218	银钩蠍皇	100	12654	13674	1		60														
881	2218	银钩蠍皇	100	11752	13149	1		60														
882	2218	银钩蠍皇	100	13394	11339	1		60														
882	2218	银钩蠍皇	100	7709	12961	1		60														
882	2218	银钩蠍皇	100	8749	12330	1		60														
883	2218	银钩蠍皇	100	7540	12133	1		60														
883	2218	银钩蠍皇	100	7533	10940	1		60														
883	2218	银钩蠍皇	100	3546	11701	1		60														
884	2218	银钩蠍皇	100	1559	14038	1		60														
884	2218	银钩蠍皇	100	2039	9601	1		60														
884	2218	银钩蠍皇	100	2767	8101	1		60														
885	2219	狂鬃獒皇	100	16185	2560	1		61														
885	2219	狂鬃獒皇	100	15884	4413	1		61														
885	2219	狂鬃獒皇	100	16371	5307	1		61														
886	2219	狂鬃獒皇	100	14777	8195	1		61														
886	2219	狂鬃獒皇	100	14104	8697	1		61														
886	2219	狂鬃獒皇	100	14472	10011	1		61														
887	2219	狂鬃獒皇	100	15863	11084	1		61														
887	2219	狂鬃獒皇	100	15980	13371	1		61														
887	2219	狂鬃獒皇	100	15739	14431	1		61														
888	2219	狂鬃獒皇	100	17706	17857	1		61														
888	2219	狂鬃獒皇	100	16671	17394	1		61														
888	2219	狂鬃獒皇	100	14949	16960	1		61														
889	2219	狂鬃獒皇	100	13627	14451	1		61														
889	2219	狂鬃獒皇	100	10102	13680	1		61														
889	2219	狂鬃獒皇	100	8584	14471	1		61														
890	2219	狂鬃獒皇	100	7652	14788	1		61														
890	2219	狂鬃獒皇	100	5383	14919	1		61														
890	2219	狂鬃獒皇	100	2768	16396	1		61														
891	2219	狂鬃獒皇	100	6350	11977	1		61														
891	2219	狂鬃獒皇	100	7474	12104	1		61														
891	2219	狂鬃獒皇	100	6254	8547	1		61														
892	2219	狂鬃獒皇	100	6947	7297	1		61														
892	2219	狂鬃獒皇	100	5923	5506	1		61														
892	2219	狂鬃獒皇	100	10706	8219	1		61														
893	2806	龙纹狮王	140	11626	3906	1		71														
893	2806	龙纹狮王	140	9437	4487	1		71														
893	2806	龙纹狮王	140	13270	1402	1		71														
894	2806	龙纹狮王	140	11266	5821	1		71														
894	2806	龙纹狮王	140	11245	7725	1		71														
894	2806	龙纹狮王	140	7968	5080	1		71														
895	2806	龙纹狮王	140	11951	10298	1		71														
895	2806	龙纹狮王	140	13491	12427	1		71														
895	2806	龙纹狮王	140	11959	12533	1		71														
896	2806	龙纹狮王	140	10657	10097	1		71														
896	2806	龙纹狮王	140	9318	11257	1		71														
896	2806	龙纹狮王	140	9475	12877	1		71														
897	2806	龙纹狮王	140	7684	11237	1		71														
897	2806	龙纹狮王	140	6778	11157	1		71														
897	2806	龙纹狮王	140	4714	11232	1		71														
898	2806	龙纹狮王	140	2867	13315	1		71														
898	2806	龙纹狮王	140	4783	12789	1		71														
898	2806	龙纹狮王	140	4903	9306	1		71														
899	2806	龙纹狮王	140	4946	7778	1		71														
899	2806	龙纹狮王	140	5758	6783	1		71														
899	2806	龙纹狮王	140	2820	6036	1		71														
900	2806	龙纹狮王	140	2587	4700	1		71														
900	2806	龙纹狮王	140	2478	1862	1		71														
900	2806	龙纹狮王	140	6892	1929	1		71														
901	2805	巨螯蜂后	140	14329	3382	1		72														
901	2805	巨螯蜂后	140	14937	4174	1		72														
901	2805	巨螯蜂后	140	13102	3751	1		72														
902	2805	巨螯蜂后	140	12184	4843	1		72														
902	2805	巨螯蜂后	140	13959	5922	1		72														
902	2805	巨螯蜂后	140	13981	7937	1		72														
903	2805	巨螯蜂后	140	11452	7214	1		72														
903	2805	巨螯蜂后	140	14350	9477	1		72														
903	2805	巨螯蜂后	140	12726	12286	1		72														
904	2805	巨螯蜂后	140	14621	13169	1		72														
904	2805	巨螯蜂后	140	13503	15108	1		72														
904	2805	巨螯蜂后	140	12149	14961	1		72														
905	2805	巨螯蜂后	140	10853	14941	1		72														
905	2805	巨螯蜂后	140	9073	15356	1		72														
905	2805	巨螯蜂后	140	8135	15335	1		72														
906	2805	巨螯蜂后	140	7045	12753	1		72														
906	2805	巨螯蜂后	140	5049	15101	1		72														
906	2805	巨螯蜂后	140	5207	12607	1		72														
907	2805	巨螯蜂后	140	6769	7385	1		72														
907	2805	巨螯蜂后	140	6967	6156	1		72														
907	2805	巨螯蜂后	140	3751	3658	1		72														
908	2805	巨螯蜂后	140	5262	3197	1		72														
908	2805	巨螯蜂后	140	7086	5191	1		72														
908	2805	巨螯蜂后	140	5278	10284	1		72														
909	2806	龙纹狮王	150	11626	3906	1		73														
909	2806	龙纹狮王	150	9437	4487	1		73														
909	2806	龙纹狮王	150	13270	1402	1		73														
910	2806	龙纹狮王	150	11266	5821	1		73														
910	2806	龙纹狮王	150	11245	7725	1		73														
910	2806	龙纹狮王	150	7968	5080	1		73														
911	2806	龙纹狮王	150	11951	10298	1		73														
911	2806	龙纹狮王	150	13491	12427	1		73														
911	2806	龙纹狮王	150	11959	12533	1		73														
912	2806	龙纹狮王	150	10657	10097	1		73														
912	2806	龙纹狮王	150	9318	11257	1		73														
912	2806	龙纹狮王	150	9475	12877	1		73														
913	2806	龙纹狮王	150	7684	11237	1		73														
913	2806	龙纹狮王	150	6778	11157	1		73														
913	2806	龙纹狮王	150	4714	11232	1		73														
914	2806	龙纹狮王	150	2867	13315	1		73														
914	2806	龙纹狮王	150	4783	12789	1		73														
914	2806	龙纹狮王	150	4903	9306	1		73														
915	2806	龙纹狮王	150	4946	7778	1		73														
915	2806	龙纹狮王	150	5758	6783	1		73														
915	2806	龙纹狮王	150	2820	6036	1		73														
916	2806	龙纹狮王	150	2587	4700	1		73														
916	2806	龙纹狮王	150	2478	1862	1		73														
916	2806	龙纹狮王	150	6892	1929	1		73														
917	2805	巨螯蜂后	150	14329	3382	1		74														
917	2805	巨螯蜂后	150	14937	4174	1		74														
917	2805	巨螯蜂后	150	13102	3751	1		74														
918	2805	巨螯蜂后	150	12184	4843	1		74														
918	2805	巨螯蜂后	150	13959	5922	1		74														
918	2805	巨螯蜂后	150	13981	7937	1		74														
919	2805	巨螯蜂后	150	11452	7214	1		74														
919	2805	巨螯蜂后	150	14350	9477	1		74														
919	2805	巨螯蜂后	150	12726	12286	1		74														
920	2805	巨螯蜂后	150	14621	13169	1		74														
920	2805	巨螯蜂后	150	13503	15108	1		74														
920	2805	巨螯蜂后	150	12149	14961	1		74														
921	2805	巨螯蜂后	150	10853	14941	1		74														
921	2805	巨螯蜂后	150	9073	15356	1		74														
921	2805	巨螯蜂后	150	8135	15335	1		74														
922	2805	巨螯蜂后	150	7045	12753	1		74														
922	2805	巨螯蜂后	150	5049	15101	1		74														
922	2805	巨螯蜂后	150	5207	12607	1		74														
923	2805	巨螯蜂后	150	6769	7385	1		74														
923	2805	巨螯蜂后	150	6967	6156	1		74														
923	2805	巨螯蜂后	150	3751	3658	1		74														
924	2805	巨螯蜂后	150	5262	3197	1		74														
924	2805	巨螯蜂后	150	7086	5191	1		74														
924	2805	巨螯蜂后	150	5278	10284	1		74														
925	2806	龙纹狮王	160	11626	3906	1		75														
925	2806	龙纹狮王	160	9437	4487	1		75														
925	2806	龙纹狮王	160	13270	1402	1		75														
926	2806	龙纹狮王	160	11266	5821	1		75														
926	2806	龙纹狮王	160	11245	7725	1		75														
926	2806	龙纹狮王	160	7968	5080	1		75														
927	2806	龙纹狮王	160	11951	10298	1		75														
927	2806	龙纹狮王	160	13491	12427	1		75														
927	2806	龙纹狮王	160	11959	12533	1		75														
928	2806	龙纹狮王	160	10657	10097	1		75														
928	2806	龙纹狮王	160	9318	11257	1		75														
928	2806	龙纹狮王	160	9475	12877	1		75														
929	2806	龙纹狮王	160	7684	11237	1		75														
929	2806	龙纹狮王	160	6778	11157	1		75														
929	2806	龙纹狮王	160	4714	11232	1		75														
930	2806	龙纹狮王	160	2867	13315	1		75														
930	2806	龙纹狮王	160	4783	12789	1		75														
930	2806	龙纹狮王	160	4903	9306	1		75														
931	2806	龙纹狮王	160	4946	7778	1		75														
931	2806	龙纹狮王	160	5758	6783	1		75														
931	2806	龙纹狮王	160	2820	6036	1		75														
932	2806	龙纹狮王	160	2587	4700	1		75														
932	2806	龙纹狮王	160	2478	1862	1		75														
932	2806	龙纹狮王	160	6892	1929	1		75														
933	2805	巨螯蜂后	160	14329	3382	1		76														
933	2805	巨螯蜂后	160	14937	4174	1		76														
933	2805	巨螯蜂后	160	13102	3751	1		76														
934	2805	巨螯蜂后	160	12184	4843	1		76														
934	2805	巨螯蜂后	160	13959	5922	1		76														
934	2805	巨螯蜂后	160	13981	7937	1		76														
935	2805	巨螯蜂后	160	11452	7214	1		76														
935	2805	巨螯蜂后	160	14350	9477	1		76														
935	2805	巨螯蜂后	160	12726	12286	1		76														
936	2805	巨螯蜂后	160	14621	13169	1		76														
936	2805	巨螯蜂后	160	13503	15108	1		76														
936	2805	巨螯蜂后	160	12149	14961	1		76														
937	2805	巨螯蜂后	160	10853	14941	1		76														
937	2805	巨螯蜂后	160	9073	15356	1		76														
937	2805	巨螯蜂后	160	8135	15335	1		76														
938	2805	巨螯蜂后	160	7045	12753	1		76														
938	2805	巨螯蜂后	160	5049	15101	1		76														
938	2805	巨螯蜂后	160	5207	12607	1		76														
939	2805	巨螯蜂后	160	6769	7385	1		76														
939	2805	巨螯蜂后	160	6967	6156	1		76														
939	2805	巨螯蜂后	160	3751	3658	1		76														
940	2805	巨螯蜂后	160	5262	3197	1		76														
940	2805	巨螯蜂后	160	7086	5191	1		76														
940	2805	巨螯蜂后	160	5278	10284	1		76														
